player,position,team,age,birth_year,minutes_90s,tackles,dribble_tackles,dribbles_vs,dribbled_past,blocks,blocked_shots,interceptions,clearances,errors,club,games,goals,assists,pens_made,cards_yellow,xg,npxg,passes_completed,pass_xa,assisted_shots,crosses_into_penalty_area,progressive_passes,sca,gca,shots,average_shot_distance,through_balls,throw_ins,corner_kicks,touches,miscontrols,dispossessed,gk_goals_against,fouls,fouled,offsides,own_goals,ball_recoveries,aerials_won,unused_subs,points_per_game,on_goals_for,plus_minus
António Silva,DF,Portugal,19-049,2003.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,Benfica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,67.0,0.0,0.0,,2.0,0.0,0.0,0.0,4.0,2.0,4,0.0,1.0,-1.0
Ao Tanaka,MF,Japan,24-099,1998.0,1.9,3.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,Düsseldorf,3.0,1.0,0.0,0.0,0.0,1.0,1.0,48.0,0.4,1.0,1.0,6.0,2.0,0.0,1.0,1.5,0.0,0.0,0.0,84.0,1.0,1.0,,1.0,1.0,0.0,0.0,9.0,3.0,1,2.33,2.0,0.0
Ardon Jasari,FW,Switzerland,20-141,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luzern,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,-1.0
Arkadiusz Milik,FW,Poland,28-293,1994.0,1.1,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,Juventus,3.0,0.0,0.0,0.0,1.0,0.2,0.2,19.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,39.0,3.0,1.0,,1.0,2.0,1.0,0.0,3.0,4.0,1,1.33,2.0,0.0
Artur Jędrzejczyk,DF,Poland,35-044,1987.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Legia Warsaw,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0
Asiri Haitham,FW,Saudi Arabia,21-268,2001.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,Al-Ahli,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,0.0
Assim Madibo,MF,Qatar,26-057,1996.0,1.7,6.0,1.0,5.0,4.0,6.0,1.0,2.0,0.0,0.0,Al Duhail SC,2.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,,0.0,0.0,0.0,85.0,3.0,2.0,,1.0,1.0,0.0,0.0,15.0,1.0,1,0.0,1.0,-4.0
Atiba Hutchinson,MF,Canada,39-313,1983.0,1.8,4.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,Beşiktaş,3.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,16.8,0.0,0.0,0.0,131.0,1.0,2.0,,2.0,2.0,0.0,0.0,10.0,5.0,0,0.0,1.0,-3.0
Aurélien Tchouaméni,MF,France,22-325,2000.0,6.9,11.0,3.0,7.0,4.0,3.0,1.0,14.0,6.0,0.0,Real Madrid,7.0,1.0,0.0,0.0,1.0,0.3,0.3,426.0,0.4,6.0,0.0,37.0,13.0,0.0,6.0,23.7,1.0,1.0,0.0,533.0,11.0,0.0,,8.0,10.0,0.0,0.0,44.0,5.0,0,2.29,14.0,7.0
Awer Mabil,MF,Australia,27-094,1995.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Cádiz,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,18.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5,0.0,0.0
Axel Disasi,DF,France,24-282,1998.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,Monaco,3.0,0.0,0.0,0.0,0.0,0.1,0.1,61.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,9.6,0.0,16.0,0.0,90.0,0.0,1.0,,0.0,1.0,0.0,0.0,4.0,4.0,4,1.33,0.0,-2.0
Axel Witsel,MF,Belgium,33-340,1989.0,3.0,4.0,1.0,1.0,0.0,5.0,1.0,4.0,6.0,0.0,Atlético Madrid,3.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.1,1.0,0.0,8.0,2.0,0.0,1.0,32.2,0.0,1.0,0.0,200.0,2.0,3.0,,5.0,4.0,0.0,0.0,12.0,4.0,0,1.33,1.0,-1.0
Ayase Ueda,FW,Japan,24-099,1998.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,Cercle Brugge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,23.0,4.0,2.0,,1.0,0.0,0.0,0.0,3.0,1.0,3,0.0,0.0,0.0
Aymeric Laporte,DF,Spain,28-205,1994.0,3.3,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,Manchester City,3.0,0.0,0.0,0.0,1.0,0.0,0.0,413.0,0.1,1.0,0.0,14.0,3.0,0.0,1.0,13.6,0.0,3.0,0.0,456.0,2.0,0.0,,3.0,2.0,0.0,0.0,17.0,5.0,1,1.67,8.0,7.0
Aziz Behich,DF,Australia,32-002,1990.0,4.0,8.0,5.0,6.0,1.0,6.0,2.0,3.0,12.0,0.0,Dundee United,4.0,0.0,0.0,0.0,1.0,0.1,0.1,152.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,16.4,0.0,44.0,0.0,249.0,5.0,5.0,,3.0,3.0,0.0,0.0,22.0,2.0,0,1.5,4.0,-2.0
Azzedine Ounahi,MF,Morocco,22-243,2000.0,6.3,9.0,7.0,9.0,2.0,5.0,1.0,7.0,2.0,0.0,Angers,7.0,0.0,0.0,0.0,1.0,0.3,0.3,216.0,0.4,6.0,0.0,19.0,16.0,1.0,6.0,23.7,2.0,1.0,0.0,328.0,16.0,7.0,,3.0,13.0,1.0,0.0,38.0,1.0,0,1.57,4.0,1.0
Aïssa Laïdouni,MF,Tunisia,26-005,1996.0,2.7,3.0,1.0,2.0,1.0,7.0,1.0,4.0,6.0,0.0,Ferencváros,3.0,0.0,1.0,0.0,1.0,0.1,0.1,99.0,0.2,4.0,0.0,8.0,4.0,1.0,2.0,9.8,0.0,2.0,0.0,156.0,4.0,3.0,,3.0,6.0,0.0,0.0,25.0,3.0,0,1.33,1.0,0.0
Baba Rahman,DF,Ghana,28-169,1994.0,2.0,5.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,Reading,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.1,3.0,1.0,12.0,5.0,1.0,0.0,,0.0,20.0,3.0,121.0,6.0,0.0,,7.0,1.0,0.0,0.0,6.0,2.0,0,1.0,2.0,-3.0
Badr Banoun,DF,Morocco,29-079,1993.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,Qatar SC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,28.0,0.0,1.0,,2.0,0.0,0.0,0.0,2.0,0.0,4,1.33,0.0,0.0
Bailey Wright,DF,Australia,30-143,1992.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Sunderland,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,0.0,0.0
Bamba Dieng,FW,Senegal,22-270,2000.0,1.1,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Marseille,4.0,1.0,0.0,0.0,0.0,0.5,0.5,9.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,16.3,0.0,0.0,0.0,32.0,4.0,4.0,,5.0,3.0,0.0,0.0,4.0,2.0,0,1.5,1.0,-3.0
Bartosz Bereszyński,DF,Poland,30-159,1992.0,3.8,6.0,3.0,6.0,3.0,4.0,1.0,2.0,17.0,0.0,Sampdoria,4.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,0.1,0.0,0.0,5.0,1.0,0.0,0.0,,0.0,39.0,0.0,197.0,4.0,3.0,,5.0,3.0,0.0,0.0,15.0,4.0,0,1.0,3.0,-2.0
Bassam Al-Rawi,DF,Qatar,25-002,1997.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,Al Duhail SC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.2,1.0,0.0,6.0,1.0,0.0,0.0,,1.0,0.0,0.0,68.0,0.0,1.0,,1.0,2.0,0.0,0.0,3.0,1.0,0,0.0,0.0,-2.0
Ben Davies,DF,Wales,29-238,1993.0,2.6,4.0,2.0,2.0,0.0,4.0,2.0,1.0,8.0,1.0,Tottenham,3.0,0.0,0.0,0.0,0.0,0.3,0.3,122.0,0.0,0.0,0.0,12.0,4.0,0.0,3.0,12.1,0.0,17.0,0.0,184.0,1.0,0.0,,1.0,3.0,0.0,0.0,20.0,7.0,0,0.33,1.0,-4.0
Benjamin Pavard,DF,France,26-265,1996.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Bayern Munich,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,0.0,5.0,0.0,94.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,6,3.0,4.0,3.0
Bernardo Silva,MF,Portugal,28-130,1994.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,Manchester City,5.0,0.0,0.0,0.0,0.0,0.2,0.2,256.0,0.3,5.0,0.0,12.0,13.0,3.0,1.0,10.7,0.0,2.0,5.0,309.0,4.0,4.0,,1.0,2.0,0.0,0.0,32.0,1.0,0,1.8,10.0,6.0
Bilal El Khannous,MF,Morocco,18-222,2004.0,0.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,Genk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,29.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,6,0.0,1.0,-1.0
Borna Barišić,DF,Croatia,30-038,1992.0,1.3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,Rangers,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.2,1.0,3.0,3.0,2.0,0.0,1.0,24.8,0.0,11.0,0.0,81.0,1.0,0.0,,5.0,2.0,0.0,0.0,3.0,6.0,6,1.0,1.0,0.0
Borna Sosa,DF,Croatia,24-331,1998.0,4.7,14.0,10.0,12.0,2.0,4.0,0.0,2.0,18.0,0.0,Stuttgart,5.0,0.0,0.0,0.0,0.0,0.1,0.1,220.0,0.5,2.0,2.0,9.0,3.0,0.0,2.0,28.4,0.0,38.0,0.0,333.0,6.0,3.0,,4.0,2.0,0.0,0.0,14.0,4.0,1,1.2,4.0,0.0
Boualem Khoukhi,DF,Qatar,32-162,1990.0,3.0,2.0,1.0,2.0,1.0,6.0,2.0,3.0,18.0,1.0,Al Sadd SC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.2,0.0,0.0,4.0,1.0,0.0,0.0,,0.0,1.0,0.0,232.0,2.0,1.0,,1.0,5.0,0.0,0.0,16.0,6.0,0,0.0,1.0,-6.0
Boulaye Dia,FW,Senegal,26-032,1996.0,3.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,Salernitana,4.0,1.0,0.0,0.0,1.0,0.7,0.7,39.0,0.1,1.0,0.0,3.0,5.0,1.0,8.0,14.2,0.0,0.0,0.0,81.0,9.0,8.0,,3.0,3.0,2.0,0.0,7.0,5.0,0,1.5,5.0,0.0
Brandon Aguilera,MF,Costa Rica,19-173,2003.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,Asociación Deportiva Guanacasteca,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,44.0,1.0,3.0,,2.0,2.0,1.0,0.0,8.0,2.0,0,1.0,1.0,-3.0
Breel Embolo,FW,Switzerland,25-307,1997.0,3.6,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,Monaco,4.0,2.0,0.0,0.0,0.0,2.3,2.3,46.0,0.1,2.0,0.0,3.0,6.0,0.0,6.0,10.5,0.0,0.0,0.0,92.0,10.0,10.0,,3.0,12.0,2.0,0.0,6.0,2.0,0,1.5,5.0,-2.0
Brenden Aaronson,MF,United States,22-057,2000.0,1.2,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Leeds United,4.0,0.0,0.0,0.0,0.0,0.1,0.1,41.0,0.1,3.0,0.0,5.0,3.0,0.0,1.0,4.9,0.0,1.0,3.0,78.0,8.0,4.0,,3.0,3.0,0.0,0.0,9.0,0.0,0,1.25,1.0,-1.0
Brennan Johnson,FW,Wales,21-209,2001.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,Nott'ham Forest,3.0,0.0,0.0,0.0,0.0,0.2,0.2,10.0,0.1,0.0,0.0,1.0,1.0,1.0,3.0,14.6,0.0,1.0,0.0,33.0,3.0,2.0,,2.0,1.0,0.0,0.0,3.0,0.0,0,0.33,1.0,-4.0
Bruno Fernandes,FW,Portugal,28-101,1994.0,4.0,4.0,0.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,Manchester Utd,4.0,2.0,3.0,1.0,1.0,1.1,0.3,188.0,1.2,9.0,2.0,23.0,15.0,4.0,7.0,24.5,3.0,6.0,16.0,266.0,7.0,4.0,,2.0,8.0,1.0,0.0,23.0,2.0,1,2.25,10.0,6.0
Bruno Guimarães,MF,Brazil,25-032,1997.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Newcastle Utd,2.0,0.0,0.0,0.0,1.0,0.7,0.7,43.0,0.3,0.0,0.0,4.0,1.0,0.0,5.0,12.4,0.0,0.0,1.0,67.0,3.0,2.0,,2.0,2.0,0.0,0.0,6.0,1.0,3,1.5,1.0,0.0
Bruno Petković,FW,Croatia,28-093,1994.0,2.6,6.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,Dinamo Zagreb,6.0,1.0,0.0,0.0,1.0,0.1,0.1,40.0,0.2,4.0,0.0,5.0,7.0,0.0,1.0,16.2,0.0,0.0,0.0,101.0,7.0,10.0,,3.0,11.0,0.0,0.0,9.0,8.0,1,1.5,4.0,1.0
Bryan Mbeumo,FW,Cameroon,23-133,1999.0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,Brentford,3.0,0.0,0.0,0.0,0.0,0.2,0.2,49.0,0.2,5.0,0.0,4.0,8.0,0.0,2.0,11.3,0.0,0.0,6.0,106.0,6.0,1.0,,1.0,8.0,0.0,0.0,7.0,5.0,0,1.33,3.0,-1.0
Bryan Oviedo,DF,Costa Rica,32-303,1990.0,2.9,6.0,4.0,6.0,2.0,3.0,1.0,3.0,7.0,0.0,Real Salt Lake,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,9.0,0.0,112.0,1.0,0.0,,2.0,4.0,1.0,0.0,14.0,2.0,0,1.0,3.0,-6.0
Bryan Ruiz,MF,Costa Rica,37-122,1985.0,0.3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Liga Deportiva Alajuelense,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,2,0.0,0.0,-3.0
Bukayo Saka,FW,England,21-104,2001.0,3.2,7.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,0.0,Arsenal,4.0,3.0,0.0,0.0,0.0,0.6,0.6,84.0,0.6,5.0,2.0,8.0,9.0,1.0,7.0,14.9,0.0,2.0,0.0,147.0,3.0,3.0,,7.0,6.0,2.0,0.0,13.0,1.0,1,1.75,8.0,5.0
Callum Wilson,FW,England,30-294,1992.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle Utd,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.4,3.0,0.0,3.0,4.0,1.0,0.0,,0.0,0.0,0.0,16.0,4.0,2.0,,0.0,2.0,0.0,0.0,3.0,1.0,3,3.0,2.0,1.0
Cameron Carter-Vickers,DF,United States,24-352,1997.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,Celtic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,64.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,4.0,3,3.0,1.0,1.0
Carlos Gruezo,MF,Ecuador,27-243,1995.0,0.5,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Augsburg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,-1.0
Carlos Martínez,DF,Costa Rica,23-263,1999.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,AD San Carlos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,20.0,1.0,1.0,,1.0,0.0,0.0,0.0,3.0,1.0,2,0.0,0.0,-3.0
Carlos Soler,MF,Spain,25-350,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paris S-G,2.0,1.0,0.0,0.0,0.0,0.5,0.5,78.0,0.1,2.0,0.0,5.0,4.0,0.0,4.0,17.3,0.0,1.0,2.0,88.0,0.0,1.0,,0.0,1.0,0.0,0.0,3.0,0.0,2,2.0,3.0,3.0
Casemiro,MF,Brazil,30-298,1992.0,4.3,11.0,4.0,6.0,2.0,13.0,2.0,7.0,5.0,0.0,Manchester Utd,4.0,1.0,0.0,0.0,1.0,0.4,0.4,208.0,0.4,4.0,1.0,22.0,9.0,0.0,9.0,26.0,1.0,0.0,0.0,302.0,1.0,4.0,,7.0,3.0,0.0,0.0,22.0,3.0,1,2.5,8.0,6.0
Celso Borges,MF,Costa Rica,34-205,1988.0,2.8,5.0,2.0,5.0,3.0,8.0,3.0,4.0,7.0,0.0,Liga Deportiva Alajuelense,3.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,,1.0,0.0,0.0,143.0,2.0,0.0,,2.0,0.0,0.0,0.0,17.0,6.0,0,1.0,3.0,-5.0
Charles De Ketelaere,FW,Belgium,21-283,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,1.0,1.0,,0.0,1.0,0.0,0.0,3.0,0.0,2,0.0,0.0,-1.0
Charly Rodríguez,MF,Mexico,25-349,1997.0,0.4,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,Cruz Azul,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,36.0,1.0,0.0,,1.0,1.0,0.0,0.0,6.0,0.0,1,2.0,0.0,-1.0
Cheikhou Kouyaté,MF,Senegal,32-362,1989.0,0.8,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,Nott'ham Forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,34.0,1.0,0.0,,1.0,1.0,0.0,0.0,5.0,1.0,0,0.0,0.0,0.0
Cho Guesung,FW,Korea Republic,24-327,1998.0,3.1,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,Jeonbuk,4.0,2.0,0.0,0.0,1.0,1.1,1.1,40.0,0.1,1.0,0.0,3.0,4.0,1.0,9.0,11.4,0.0,0.0,0.0,88.0,5.0,5.0,,7.0,6.0,4.0,0.0,4.0,21.0,0,1.0,5.0,-3.0
Cho Yumin,FW,Korea Republic,26-031,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daejeon Citizen FC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0
Chris Mepham,DF,Wales,25-043,1997.0,3.0,8.0,5.0,6.0,1.0,3.0,2.0,1.0,16.0,0.0,Bournemouth,3.0,0.0,0.0,0.0,1.0,0.0,0.0,141.0,0.2,2.0,0.0,9.0,3.0,0.0,0.0,,0.0,2.0,0.0,199.0,0.0,0.0,,7.0,1.0,1.0,0.0,8.0,7.0,0,0.33,1.0,-5.0
Christian Bassogog,MF,Cameroon,27-061,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai Shen,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,2,1.0,0.0,0.0
Christian Eriksen,MF,Denmark,30-307,1992.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,Manchester Utd,3.0,0.0,0.0,0.0,0.0,0.2,0.2,188.0,0.4,9.0,1.0,16.0,10.0,0.0,4.0,27.2,0.0,2.0,20.0,253.0,6.0,3.0,,2.0,1.0,0.0,0.0,30.0,0.0,0,0.33,1.0,-2.0
Christian Fassnacht,FW,Switzerland,29-037,1993.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Young Boys,1.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.8,0.0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,3,3.0,0.0,0.0
Christian Nørgaard,MF,Denmark,28-283,1994.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,-1.0
Christian Pulisic,FW,United States,24-091,1998.0,3.5,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,Chelsea,4.0,1.0,2.0,0.0,0.0,1.1,1.1,83.0,1.1,9.0,1.0,15.0,14.0,2.0,9.0,17.9,2.0,0.0,19.0,187.0,12.0,10.0,,2.0,11.0,1.0,0.0,11.0,2.0,0,1.25,3.0,-1.0
Christopher Wooh,DF,Cameroon,21-091,2001.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,0.0,Rennes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.1,0.0,0.0,0.0,45.0,1.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,2,3.0,1.0,1.0
Cody Gakpo,FW,Netherlands,23-225,1999.0,5.0,8.0,3.0,4.0,1.0,10.0,1.0,3.0,6.0,0.0,PSV Eindhoven,5.0,3.0,0.0,0.0,0.0,0.3,0.3,93.0,0.7,10.0,2.0,9.0,17.0,2.0,5.0,19.9,1.0,4.0,16.0,205.0,16.0,9.0,,8.0,5.0,3.0,0.0,19.0,5.0,0,2.2,9.0,5.0
Collins Fai,DF,Cameroon,30-127,1992.0,3.0,5.0,3.0,6.0,3.0,2.0,0.0,4.0,7.0,0.0,Al-Ta'ee,3.0,0.0,0.0,0.0,2.0,0.0,0.0,99.0,0.2,2.0,1.0,6.0,4.0,1.0,1.0,27.9,1.0,24.0,0.0,169.0,1.0,0.0,,4.0,4.0,0.0,0.0,21.0,1.0,0,1.33,4.0,0.0
Connor Roberts,DF,Wales,27-086,1995.0,2.2,3.0,2.0,3.0,1.0,2.0,2.0,1.0,7.0,0.0,Burnley,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.2,1.0,1.0,7.0,6.0,0.0,0.0,,0.0,19.0,0.0,138.0,0.0,0.0,,0.0,1.0,0.0,0.0,8.0,1.0,0,0.33,1.0,-3.0
Craig Goodwin,MF,Australia,31-002,1991.0,2.6,4.0,2.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,Adelaide,4.0,1.0,1.0,0.0,0.0,0.3,0.3,58.0,0.3,5.0,0.0,5.0,5.0,0.0,2.0,16.1,0.0,4.0,4.0,118.0,2.0,3.0,,1.0,2.0,0.0,0.0,14.0,1.0,0,1.5,3.0,-1.0
Cristian Romero,DF,Argentina,24-235,1998.0,6.1,5.0,4.0,8.0,4.0,6.0,4.0,4.0,26.0,0.0,Tottenham,7.0,0.0,0.0,0.0,2.0,0.0,0.0,337.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,,0.0,2.0,0.0,428.0,5.0,1.0,,12.0,3.0,0.0,0.0,35.0,12.0,0,2.0,14.0,8.0
Cristiano Ronaldo,FW,Portugal,37-316,1985.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Manchester Utd,5.0,1.0,0.0,1.0,0.0,1.6,0.8,68.0,0.1,4.0,0.0,4.0,10.0,2.0,10.0,21.0,0.0,2.0,0.0,116.0,9.0,5.0,,2.0,5.0,7.0,0.0,6.0,8.0,0,1.8,6.0,4.0
Cyle Larin,FW,Canada,27-245,1995.0,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,Club Brugge,3.0,0.0,0.0,0.0,0.0,0.2,0.2,21.0,0.3,2.0,2.0,4.0,5.0,1.0,3.0,11.3,0.0,0.0,0.0,44.0,5.0,2.0,,2.0,0.0,2.0,0.0,4.0,2.0,0,0.0,2.0,-2.0
